profile_id,age_numeric,income,education_numeric,job_sector_numeric,risk_tolerance,investment_goal_numeric,investment_horizon,liquidity_needs,interest_rate,inflation_rate,gdp_growth_rate,unemployment_rate
940,3,941451,4,2,0.48,0,14,0.32,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
941,0,15461,1,4,0.63,0,44,0.44,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
942,1,8035,1,5,0.54,3,14,0.58,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
943,5,182304,2,3,0.4,1,12,0.31,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
944,2,2086434,3,0,0.35,1,17,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
945,3,787146,3,9,0.35,0,20,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
946,5,5184,2,1,0.55,4,6,0.62,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
947,5,14787,4,2,0.24,2,9,0.67,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
948,5,20437,0,3,0.22,0,8,0.52,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
949,5,18823,2,6,0.29,0,5,0.28,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
950,4,291370,3,7,0.33,0,8,0.21,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
951,5,7118,0,8,0.23,3,14,0.59,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
952,4,18949,0,6,0.11,2,9,0.62,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
953,5,3669,0,4,0.1,0,7,0.65,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
954,2,178826,3,2,0.49,2,3,0.38,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
955,2,69208,2,1,0.55,3,13,0.27,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
956,3,33690,0,0,0.14,3,14,0.37,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
957,1,30183,1,1,0.45,4,24,0.46,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
958,0,91737,2,7,0.46,2,4,0.38,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
959,1,151456,3,4,0.26,3,22,0.2,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
960,0,8213,1,4,0.52,3,14,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
961,5,24130,0,8,0.22,0,3,0.59,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
962,2,43747,3,1,0.43,1,15,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
963,5,15969,0,1,0.1,1,13,0.38,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
964,1,28642,2,0,0.42,2,5,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
965,1,1817378,3,3,0.26,2,3,0.37,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
966,0,17395,0,5,0.75,0,43,0.63,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
967,2,670346,4,8,0.7,0,15,0.35,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
968,5,88928,0,3,0.64,4,8,0.37,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
969,1,44380,3,0,0.66,3,13,0.59,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
970,2,63490,2,6,0.4,2,6,0.46,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
971,4,24343,0,8,0.53,3,5,0.22,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
972,2,15287,0,6,0.58,0,16,0.5,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
973,3,26857,3,1,0.48,0,15,0.32,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
974,0,1348519,3,1,0.64,1,6,0.24,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
975,2,89756,3,2,0.53,3,13,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
976,3,194556,3,2,0.72,0,17,0.56,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
977,4,38065,2,6,0.38,2,8,0.74,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
978,3,166458,3,1,0.6,3,20,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
979,4,17933,1,6,0.4,2,8,0.42,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
980,2,159657,2,6,0.29,2,5,0.43,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
981,3,227256,3,6,0.38,2,7,0.49,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
982,0,47795,0,5,0.62,1,11,0.3,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
983,3,177048,4,1,0.36,4,10,0.34,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
984,4,2029080,2,4,0.27,4,14,0.24,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
985,1,87231,1,3,0.43,4,22,0.62,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
986,4,4369814,2,1,0.55,2,5,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
987,3,85277,0,8,0.39,3,17,0.6,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
988,4,86312,1,1,0.5,1,11,0.18,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
989,2,72781,2,0,0.38,3,10,0.51,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
990,5,58740,1,3,0.32,1,17,0.2,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
991,4,70609,4,0,0.53,3,6,0.46,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
992,1,98009,4,6,0.61,0,34,0.56,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
993,4,199954,1,1,0.2,3,9,0.35,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
994,2,32427,2,0,0.42,0,15,0.41,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
995,0,804824,2,1,0.77,1,7,0.1,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
996,5,7155,0,5,0.11,0,5,0.51,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
997,0,45385,2,9,0.47,1,14,0.5,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
998,1,44776,2,2,0.45,3,24,0.3,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
999,0,16081,0,4,0.83,0,36,0.56,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
1000,3,43845,2,6,0.44,0,14,0.65,0.030561140863660397,0.01961390792506721,0.024558716841298404,0.04940366256250486
